YEAR,MONTH,FL_DATE,UNIQUE_CARRIER,AIRLINE_ID,CARRIER,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEP_DELAY_NEW,ARR_DELAY_NEW,CANCELLED,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,DIV_ARR_DELAY
2016,2,2016-02-01,AA,19805,AA,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",38,11,0,2422,,,,,,
2016,2,2016-02-02,AA,19805,AA,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",0,0,0,2422,,,,,,
2016,2,2016-02-03,AA,19805,AA,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",0,0,0,2422,,,,,,
2016,2,2016-02-04,AA,19805,AA,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",8,0,0,2422,,,,,,
2016,2,2016-02-05,AA,19805,AA,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",195,197,0,2422,0,19,2,0,176,
2016,2,2016-02-06,AA,19805,AA,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",14,0,0,2422,,,,,,
2016,2,2016-02-07,AA,19805,AA,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",0,0,0,2422,,,,,,
2016,2,2016-02-08,AA,19805,AA,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",0,4,0,2422,,,,,,
2016,2,2016-02-09,AA,19805,AA,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",26,4,0,2422,,,,,,
2016,2,2016-02-10,AA,19805,AA,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",760,757,0,2422,743,0,0,0,14,
2016,2,2016-02-11,AA,19805,AA,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",51,77,0,2422,0,0,26,18,33,
2016,2,2016-02-12,AA,19805,AA,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",34,58,0,2422,34,0,24,0,0,
2016,2,2016-02-13,AA,19805,AA,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",9,42,0,2422,9,0,33,0,0,
2016,2,2016-02-14,AA,19805,AA,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",0,9,0,2422,,,,,,
2016,2,2016-02-15,AA,19805,AA,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",122,142,0,2422,0,56,20,0,66,
2016,2,2016-02-16,AA,19805,AA,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",100,110,0,2422,13,0,10,0,87,
2016,2,2016-02-17,AA,19805,AA,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",46,56,0,2422,44,0,10,0,2,
2016,2,2016-02-18,AA,19805,AA,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",0,1,0,2422,,,,,,
2016,2,2016-02-19,AA,19805,AA,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",0,0,0,2422,,,,,,
2016,2,2016-02-20,AA,19805,AA,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",12,12,0,2422,,,,,,
2016,2,2016-02-21,AA,19805,AA,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",0,0,0,2422,,,,,,
2016,2,2016-02-22,AA,19805,AA,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",1,0,0,2422,,,,,,
2016,2,2016-02-23,AA,19805,AA,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",11,30,0,2422,11,0,19,0,0,
2016,2,2016-02-24,AA,19805,AA,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",15,0,0,2422,,,,,,
2016,2,2016-02-25,AA,19805,AA,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",109,111,0,2422,0,0,2,0,109,
2016,2,2016-02-26,AA,19805,AA,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",0,0,0,2422,,,,,,
2016,2,2016-02-27,AA,19805,AA,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",0,0,0,2422,,,,,,
2016,2,2016-02-28,AA,19805,AA,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",13,12,0,2422,,,,,,
2016,2,2016-02-29,AA,19805,AA,12478,JFK,"New York, NY",14747,SEA,"Seattle, WA",0,0,0,2422,,,,,,
2016,2,2016-02-01,AA,19805,AA,12478,JFK,"New York, NY",13303,MIA,"Miami, FL",106,110,0,1089,0,0,4,0,106,
2016,2,2016-02-02,AA,19805,AA,12478,JFK,"New York, NY",13303,MIA,"Miami, FL",0,0,0,1089,,,,,,
2016,2,2016-02-03,AA,19805,AA,12478,JFK,"New York, NY",13303,MIA,"Miami, FL",89,87,0,1089,87,0,0,0,0,
